review_id,listing_id,user_id,review_text,sentiment_score,phrase_sentiments,sentiment_label
R01831,L0386,U0153,This was our second time booking this place and it was just as great. Love the Edgewater area.,0.40343571428571423,"[('This was our second time booking this place and it was just as great.', 0.6249), ('our second time', 0.0), ('this place', 0.0), ('the Edgewater area', 0.0), ('it', 0.0), ('Love the Edgewater area.', 0.6369), ('This', 0.0)]",positive
R01832,L0386,U0185,Stayed here for a week and loved every minute. Edgewater has so much character. Great coffee shops nearby.,0.36181111111111114,"[('Great coffee shops', 0.6249), ('Edgewater has so much character.', 0.0), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('a week', 0.0), ('Edgewater', 0.0), ('so much character', 0.0)]",positive
R01833,L0386,U0185,Stayed here for a week and loved every minute. Edgewater has so much character. Great coffee shops nearby.,0.36181111111111114,"[('Great coffee shops', 0.6249), ('Edgewater has so much character.', 0.0), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('a week', 0.0), ('Edgewater', 0.0), ('so much character', 0.0)]",positive
R01834,L0387,U0094,The place was clean and functional. Not as close to Faneuil Hall as I expected but transit was accessible.,0.096456,"[('Not as close to Faneuil Hall as I expected but transit was accessible.', 0.0), ('transit', 0.0), ('I', 0.0), ('The place', 0.0), ('The place was clean and functional.', 0.4019), ('Faneuil Hall', 0.0)]",positive
R01835,L0387,U0044,The space was immaculate and the location is unbeatable. Easy access to Faneuil Hall and great local dining.,0.34037586206896553,"[('great local dining', 0.6249), ('The space', 0.0), ('Easy access to Faneuil Hall and great local dining.', 0.7906), ('The space was immaculate and the location is unbeatable.', 0.0), ('Faneuil Hall', 0.0), ('Easy access', 0.4404), ('the location', 0.0)]",positive
R01836,L0388,U0094,Fine for a short stay. The Air conditioning worked well but the street noise at night was noticeable.,0.10140357142857144,"[('The Air conditioning', 0.0), ('night', 0.0), ('a short stay', 0.0), ('the street noise', 0.0), ('Fine for a short stay.', 0.2023), ('The Air conditioning worked well but the street noise at night was noticeable.', 0.1406)]",positive
R01837,L0388,U0193,Amazing stay! We could walk to Central Park in under 15 minutes. The apartment had everything we needed.,0.08343448275862068,"[('The apartment had everything we needed.', 0.0), ('We could walk to Central Park in under 15 minutes.', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('The apartment', 0.0), ('Central Park', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R01838,L0388,U0094,Stayed here for a week and loved every minute. Park Slope has so much character. Great coffee shops nearby.,0.33685862068965516,"[('Great coffee shops', 0.6249), ('Park Slope has so much character.', 0.0), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('a week', 0.0), ('so much character', 0.0), ('Park Slope', 0.0)]",positive
R01839,L0388,U0072,One of the best Airbnbs we have stayed at. The location near Union Square made getting around so easy.,0.49702962962962965,"[('The location', 0.0), ('Union Square', 0.0), ('One of the best Airbnbs we have stayed at.', 0.6369), ('The location near Union Square made getting around so easy.', 0.5777), ('the best Airbnbs', 0.6369), ('we', 0.0)]",positive
R01840,L0388,U0193,Beautiful apartment in a great part of New York. The host thought of everything. Five stars all around.,0.35451000000000005,"[('Five stars all around.', 0.0), ('The host thought of everything.', 0.0), ('The host', 0.0), ('Beautiful apartment in a great part of New York.', 0.8402), ('everything', 0.0), ('Beautiful apartment', 0.5994), ('New York', 0.0), ('a great part', 0.6249), ('Five stars', 0.0)]",positive
R01841,L0389,U0033,Good location near Union Square but the apartment was smaller than expected. The Crib was nice though.,0.23386800000000002,"[('Good location', 0.4404), ('Good location near Union Square but the apartment was smaller than expected.', 0.2382), ('Union Square', 0.0), ('The Crib', 0.0), ('The Crib was nice though.', 0.4215), ('the apartment', 0.0)]",positive
R01842,L0389,U0227,"Great location, just 5 minutes from Union Square. The Crib was a huge plus. Would definitely stay here again!",0.40713571428571427,"[('Great location, just 5 minutes from Union Square.', 0.6249), ('Would definitely stay here again!', 0.4574), ('Union Square', 0.0), ('The Crib', 0.0), ('Great location', 0.6249), ('a huge plus', 0.3182), ('The Crib was a huge plus.', 0.3182)]",positive
R01843,L0389,U0224,Decent stay overall. Midtown Manhattan is a great area but the listing could use some updating. Still decent value.,0.28211290322580646,"[('a great area', 0.6249), ('Midtown Manhattan is a great area but the listing could use some updating.', 0.3716), ('Decent stay overall.', 0.0), ('Midtown Manhattan', 0.0), ('Still decent value.', 0.34), ('the listing', 0.0), ('Still decent value', 0.34), ('some updating', 0.0)]",positive
R01844,L0389,U0033,Fine for a short stay. The Crib worked well but the street noise at night was noticeable.,0.10379615384615384,"[('The Crib worked well but the street noise at night was noticeable.', 0.1406), ('night', 0.0), ('a short stay', 0.0), ('The Crib', 0.0), ('the street noise', 0.0), ('Fine for a short stay.', 0.2023)]",positive
R01845,L0389,U0224,Good location near Union Square but the apartment was smaller than expected. The Crib was nice though.,0.23386800000000002,"[('Good location', 0.4404), ('Good location near Union Square but the apartment was smaller than expected.', 0.2382), ('Union Square', 0.0), ('The Crib', 0.0), ('The Crib was nice though.', 0.4215), ('the apartment', 0.0)]",positive
R01846,L0389,U0023,Had issues with cleanliness. Found the kitchen poorly stocked and the Crib was not working properly.,0.0,"[('Found the kitchen poorly stocked and the Crib was not working properly.', 0.0), ('the kitchen', 0.0), ('cleanliness', 0.0), ('Had issues with cleanliness.', 0.0), ('issues', 0.0), ('the Crib', 0.0)]",neutral
R01847,L0390,U0150,Location is convenient but the apartment felt a bit dated. Old Town has great restaurants though which made up for it.,0.27079,"[('great restaurants', 0.6249), ('which', 0.0), ('the apartment', 0.0), ('it', 0.0), ('Old Town has great restaurants though which made up for it.', 0.6249), ('Location is convenient but the apartment felt a bit dated.', 0.0), ('Old Town', 0.0), ('Location', 0.0)]",positive
R01848,L0390,U0031,"Wonderful host, beautiful space in Old Town. Loved having Fire extinguisher available. Will be back!",0.4348227272727273,"[('Wonderful host, beautiful space in Old Town.', 0.8225), ('beautiful space', 0.5994), ('Fire', -0.34), ('Will be back!', 0.0), ('Loved having Fire extinguisher available.', 0.3612), ('Wonderful host', 0.5719), ('Old Town', 0.0)]",positive
R01849,L0390,U0120,Fine for a short stay. The Fire extinguisher worked well but the street noise at night was noticeable.,-0.01827142857142857,"[('night', 0.0), ('a short stay', 0.0), ('the street noise', 0.0), ('Fine for a short stay.', 0.2023), ('The Fire extinguisher', -0.34), ('The Fire extinguisher worked well but the street noise at night was noticeable.', -0.0387)]",neutral
R01850,L0390,U0016,Decent stay overall. Old Town is a great area but the listing could use some updating. Still decent value.,0.28211290322580646,"[('a great area', 0.6249), ('Decent stay overall.', 0.0), ('Old Town is a great area but the listing could use some updating.', 0.3716), ('Still decent value.', 0.34), ('the listing', 0.0), ('Still decent value', 0.34), ('Old Town', 0.0), ('some updating', 0.0)]",positive
R01851,L0390,U0065,The Fire extinguisher was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.,0.1701942857142857,"[('Neighborhood', 0.0), ('some work', 0.0), ('a plus', 0.0), ('The Fire extinguisher was great but the bathroom could use some work.', 0.2144), ('which', 0.0), ('Neighborhood is lively which is a plus and a minus.', 0.4404), ('a minus', 0.0), ('the bathroom', 0.0), ('The Fire extinguisher', -0.34)]",positive
R01852,L0390,U0147,Super cozy place with all the amenities you could want. Old Town is such a fun area to explore.,0.46265625000000005,"[('Super cozy place with all the amenities you could want.', 0.6369), ('all the amenities', 0.0), ('such a fun area', 0.5106), ('Old Town is such a fun area to explore.', 0.5106), ('you', 0.0), ('Old Town', 0.0), ('Super cozy place', 0.5994)]",positive
R01853,L0390,U0028,Average Airbnb experience. Clean and safe area in Old Town. Nothing special but nothing bad either.,0.38507407407407407,"[('Nothing', 0.0), ('Average Airbnb experience.', 0.0), ('Nothing special but nothing bad either.', 0.4847), ('Clean and safe area in Old Town.', 0.6808), ('Clean and safe area', 0.6808), ('Old Town', 0.0), ('nothing', 0.0), ('Average Airbnb experience', 0.0)]",positive
R01854,L0391,U0021,Disappointing stay. The listing photos made it look much bigger than it actually is. Far from Oracle Park.,-0.07598461538461539,"[('The listing photos', 0.0), ('Disappointing stay.', -0.4939), ('Far from Oracle Park.', 0.0), ('Oracle Park', 0.0), ('The listing photos made it look much bigger than it actually is.', 0.0), ('it', 0.0), ('Disappointing stay', -0.4939)]",negative
R01855,L0391,U0081,Amazing stay! We could walk to Oracle Park in under 15 minutes. The apartment had everything we needed.,0.08343448275862068,"[('The apartment had everything we needed.', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('We could walk to Oracle Park in under 15 minutes.', 0.0), ('The apartment', 0.0), ('Oracle Park', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R01856,L0391,U0081,Spacious and well-maintained. Walking distance to Embarcadero BART and several great restaurants. Highly recommend for anyone visiting San Francisco.,0.37283928571428565,"[('Highly recommend for anyone visiting San Francisco.', 0.4201), ('Embarcadero BART', 0.0), ('several great restaurants', 0.6249), ('San Francisco', 0.0), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('distance', 0.0), ('Walking distance to Embarcadero BART and several great restaurants.', 0.6249)]",positive
R01857,L0392,U0123,The neighborhood (Wynwood) did not feel safe at night. Would not recommend for families.,-0.23412105263157898,"[('The neighborhood (Wynwood) did not feel safe at night.', -0.3412), ('Would not recommend for families.', -0.2755), ('night', 0.0), ('The neighborhood', 0.0), ('families', 0.0), ('Wynwood', 0.0)]",negative
R01858,L0392,U0154,Amazing stay! We could walk to Bayside Marketplace in under 15 minutes. The apartment had everything we needed.,0.08343448275862068,"[('The apartment had everything we needed.', 0.0), ('Bayside Marketplace', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('We could walk to Bayside Marketplace in under 15 minutes.', 0.0), ('The apartment', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R01859,L0392,U0243,One of the best Airbnbs we have stayed at. The location near Dadeland South Metrorail made getting around so easy.,0.48267241379310344,"[('The location', 0.0), ('One of the best Airbnbs we have stayed at.', 0.6369), ('The location near Dadeland South Metrorail made getting around so easy.', 0.5777), ('Dadeland South Metrorail', 0.0), ('the best Airbnbs', 0.6369), ('we', 0.0)]",positive
R01860,L0392,U0057,Perfect for our romantic trip. Close to Bayside Marketplace and the host was incredibly responsive. Highly recommend.,0.4166625,"[('the host', 0.0), ('Perfect for our romantic trip.', 0.7506), ('Close to Bayside Marketplace and the host was incredibly responsive.', 0.4201), ('Highly recommend.', 0.4201), ('Bayside Marketplace', 0.0), ('our romantic trip', 0.4019)]",positive
R01861,L0393,U0083,The Patio was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.,0.2573212121212121,"[('The Patio was great but the bathroom could use some work.', 0.3716), ('Neighborhood', 0.0), ('some work', 0.0), ('a plus', 0.0), ('The Patio', 0.0), ('which', 0.0), ('Neighborhood is lively which is a plus and a minus.', 0.4404), ('a minus', 0.0), ('the bathroom', 0.0)]",positive
R01862,L0393,U0104,"Great location, just 18 minutes from Grand L (Red). The Patio was a huge plus. Would definitely stay here again!",0.5338666666666666,"[('Would definitely stay here again!', 0.4574), ('The Patio was a huge plus.', 0.3182), ('Red', 0.0), ('The Patio', 0.0), ('Great location, just 18 minutes from Grand L (Red).', 0.8964), ('Great location', 0.6249), ('a huge plus', 0.3182), ('Grand L', 0.7739)]",positive
R01863,L0393,U0083,"Exactly as described. Clean, spacious, and the Patio was a nice touch. Great value for Chicago.",0.5384727272727272,"[('Clean, spacious, and the Patio was a nice touch.', 0.6705), ('Great value for Chicago.', 0.7579), ('Chicago', 0.0), ('Great value', 0.7579), ('a nice touch', 0.4215), ('Exactly as described.', 0.0)]",positive
R01864,L0393,U0104,"Exactly as described. Clean, spacious, and the Patio was a nice touch. Great value for Chicago.",0.5384727272727272,"[('Clean, spacious, and the Patio was a nice touch.', 0.6705), ('Great value for Chicago.', 0.7579), ('Chicago', 0.0), ('Great value', 0.7579), ('a nice touch', 0.4215), ('Exactly as described.', 0.0)]",positive
R01865,L0393,U0104,Fantastic place for a romantic getaway. The Patio was a highlight and the neighborhood felt very safe.,0.5335571428571428,"[('The Patio', 0.0), ('The Patio was a highlight and the neighborhood felt very safe.', 0.6801), ('Fantastic place for a romantic getaway.', 0.743), ('Fantastic place', 0.5574), ('the neighborhood', 0.0), ('a highlight', 0.34), ('a romantic getaway', 0.4019)]",positive
